title,vendor,category,published,option,option_value,variant_grams,variant_tracker,variant_policy,variant_service,variant_price,variant_require_shipping,variant_taxable,image,image_position,gift,variant_weight_unit
PRT20-0003 - Topicrem Mela Lait Eclaircissant Ultra-Hydratant 500ML,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,21900.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/topicrem-mela-lait-eclaircissant-ultra-hydratant-corps-500.jpg?v=1589397512,1.0,False,kg
PRT20-0003 - Topicrem Mela Lait Eclaircissant Ultra-Hydratant 200ML,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,14225.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/topicrem-mela-lait-eclaircissant-ultra-hydratant-200-m.png?v=1589397512,1.0,False,kg
PRT20-0003 - Topicrem Lait Corps Ultra-Hydratant 500ML,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,8700.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/LAIT-C.jpeg?v=1589397510,1.0,False,kg
"PRT20-0003 - Topicrem – DA Baume Emollient, 500ml",LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,11675.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/TOPI_L.png?v=1589397513,1.0,False,kg
PRT20-0003 - Sensiteal Soin Emollient F/500ML,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,10165.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/lait_co.jpg?v=1589397466,1.0,False,kg
PRT20-0003 - Nuhanciam Hydratant 24h,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,14000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/lait_c.png?v=1589399250,1.0,False,kg
PRT20-0003 - Laino Lait Nutritif Douceur,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,7395.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/la.jpg?v=1589399207,1.0,False,kg
PRT20-0003 - Laino Lait Nutritif Confort,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,7395.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/lait.png?v=1589399206,1.0,False,kg
PRT20-0003 - Ducray Ictyane  Lait Corporel Hydratant FL/400ML,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,10780.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/lai.png?v=1589398133,1.0,False,kg
PRT20-0003 - Dexyane Baume  Emollient  Anti-Grattage,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,11925.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/L.png?v=1589398127,1.0,False,kg
"PRT20-0003 - Topicrem – DA Gel Nettoyant Surgras, 500ml",LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,8005.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/GELD.png?v=1589397514,1.0,False,kg
"PRT20-0003 - Topicrem – AC Gel Nettoyant Purifiant, 400ml",LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,7315.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/ged.png?v=1589397513,1.0,False,kg
PRT20-0003 - Roge Cavailles -Gel Douche-Lait - 200ML,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,4975.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/gd.jpg?v=1589399307,1.0,False,kg
PRT20-0003 - Nuhanciam - Gel de Douche Douceur - 500ml,LA NOUVELLE PHARMACIE HOUEYIHO,hygiène et beauté,True,Title,Default Title,0.0,shopify,deny,grandmarche,8000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/GE.jpg?v=1589399249,1.0,False,kg
PRT20-0003 - Ducray - Keracnyl Gel Moussant de douche - 400 ml,LA NOUVELLE PHARMACIE HOUEYIHO,Beauté et hygiène,True,Title,Default Title,0.0,shopify,deny,grandmarche,8860.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/GEL_2ebd0532-fe2a-4857-b2dc-2a329922760f.jpg?v=1589398134,1.0,False,kg
Samsung Galaxy Mega 2- 4G LTE- 16Gb/2Gb,le-grandmarche,High tech,False,Couleurs,Noir,0.0,shopify,deny,manual,70000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/MEGA2.jpg?v=1589399318,1.0,False,kg
Samsung Galaxy Mega 8Gb/1Gb,le-grandmarche,High tech,False,Couleurs,Blanc,0.0,shopify,deny,manual,70000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/MEGA1.1.jpg?v=1589399319,1.0,False,kg
Samsung Galaxy A70- 4G LTE- 128Gb/6Gb,Pluri Mobile,High tech,True,Couleurs,Blanc,0.0,shopify,deny,manual,250000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A70.1.jpg?v=1589399317,1.0,False,kg
Samsung Galaxy A50- 128Gb/4Gb,le-grandmarche,High tech,False,Couleurs,Blanc,0.0,shopify,deny,manual,180000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A50.1.jpg?v=1589399315,1.0,False,kg
Samsung Galaxy A7- 4G- 64Gb/4Gb,Pluri Mobile,High tech,True,Couleurs,Or,0.0,shopify,deny,manual,160000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A7O.jpg?v=1589399316,1.0,False,kg
Samsung Galaxy A20- 32Gb/3Gb,Pluri Mobile,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,110000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A20.jpg?v=1589399314,1.0,False,kg
Samsung Galaxy A10- 4G LTE- 32Gb/2Gb,Pluri Mobile,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,85000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A10.2.jpg?v=1589399312,1.0,False,kg
Samsung Galaxy A2 Core,Pluri Mobile,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,55000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A2.jpg?v=1589399313,1.0,False,kg
Huawei P30 Pro- 4G- 128Gb/8Gb- triple cameras arrière,le-grandmarche,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,500000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/p30_PRO_2.jpg?v=1589398223,1.0,False,kg
Huawei P30 Lite- 4G- 128Gb/4Gb,le-grandmarche,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,200000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/P30_L.jpg?v=1589398222,1.0,False,kg
"Huawei Mate 10-4G LTE- 5,9""- 64Gb/4Gb",le-grandmarche,High tech,False,Couleurs,Noir,0.0,shopify,deny,manual,350000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Mate_10.1.jpg?v=1589398219,1.0,False,kg
Huawei P10 Plus- 4G- 8MP/12MP- 128Gb/6Gb,le-grandmarche,High tech,False,Couleurs,Noir,0.0,shopify,deny,manual,350000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/P10.jpg?v=1589398221,1.0,False,kg
"Huawei Nova 3i- 6,3""-128Gb/4Gb",le-grandmarche,High tech,False,Couleurs,Blanc,0.0,shopify,deny,manual,170000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/3i.jpg?v=1589398221,1.0,False,kg
Huawei Nova 3e/P20 Lite -Triples cameras- 64Gb/4Gb,le-grandmarche,High tech,False,Couleurs,Noir,0.0,shopify,deny,manual,160000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/3E1.jpg?v=1589398220,1.0,False,kg
Huawei Y9- 13MP-2MP- 64Gb/4Gb- Dual sim,le-grandmarche,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,140000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/HUAWEIY9.1.jpg?v=1589398227,1.0,False,kg
"Huawei Y7  32Gb/3Gb, écran Dewdrop HD+ de 6.26"", double caméra dotée d'IA, Dual SIM, batterie de 4000mAh",le-grandmarche,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,110000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/HUAWEIY7.jpg?v=1589398225,1.0,False,kg
Huawei Y6 -4G- 13MP/8MP- 32Gb/2Gb,Pluri Mobile,High tech,False,Couleurs,Or,0.0,shopify,deny,manual,80000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/huawei-y6-2018-16go-4g-dual-sim-or.jpg?v=1589398225,1.0,False,kg
"Huawei Y5- 5,7""- 13MP Flash double LED + Auto Focus - 32Gb/2Gb",le-grandmarche,High tech,False,Couleurs,Or,0.0,shopify,deny,manual,70000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/HUAWEI_Y5.1.jpg?v=1589398224,1.0,False,kg
"Redmi A2 Lite -64Gb Rom- 4Gb RAM - 5,84"" pouces - 4000mAh",Pluri Mobile,High tech,True,Couleurs,Or,0.0,shopify,deny,manual,125000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/redmi_A2LI.jpg?v=1589399290,1.0,False,kg
"Redmi Note 6 Pro- 4Go Rom- 64GoRAM - 6,26""pouces - 4000mAh",Pluri Mobile,High tech,True,Couleurs,Bleu,0.0,shopify,deny,manual,145000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/REDMI6_904c53f6-b84d-472a-82ad-9d64ec7547a4.jpg?v=1589399293,1.0,False,kg
Redmi Note 6 Pro - 4G - 3GB RAM- 32GB ROM - 6.26pouces - 4000mAh,Pluri Mobile,High tech,True,Couleurs,Bleu,0.0,shopify,deny,manual,135000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/REDMI6.jpg?v=1589399293,1.0,False,kg
"Redmi Note 5- 64Gb ROM- 4Gb RAM- 4000mAh - 5,99""pouces",Pluri Mobile,High tech,True,Couleurs,Or,0.0,shopify,deny,manual,130000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/redmi_5.jpg?v=1589399292,1.0,False,kg
"Redmi Note 4X- 32Gb Rom- 3Gb RAM -  5,5""pouces - 4100mAh",Pluri Mobile,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,85000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Redmi_note_4.jpg?v=1589399291,1.0,False,kg
Redmi Go - 5.0 pouces - 2 SIM - 4G - 8 Mpx - 8Gb/1Gb - 3000mAh,Pluri Mobile,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,50000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Redmi_go.jpg?v=1589399290,1.0,False,kg
Itel A33 - 5 Pouces - Dual Sim - 5MP- 16 Gb Rom - 1 Gb Ram,le-grandmarche,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,32000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A33B.jpg?v=1589398238,1.0,False,kg
"Itel P33 - 5.5"" - 3G - 8MP+5MP/5MP - 1Gb RAM - 16Gb ROM - 4000 Mah",Pluri Mobile,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,40000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/ITEL_P33_2b5e269b-7112-4651-9d1a-fb6767c42483.jpg?v=1589398240,1.0,False,kg
Itel P33 Plus - 6 Pouces - 16 Gb /1Gb RAM - 8MP -Empreinte Digitale - 5000mAh,Pluri Mobile,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,45000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/ITEL_P33.jpg?v=1589398241,1.0,False,kg
"Infinix S4 Pro - 4G - 6 Gb RAM - 64 Gb De ROM - 6,2 Pouces HD+ - 32MP/13MP+8MP+2MP - 4000mah",Pluri Mobile,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,120000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Infinix_S4_4e97414a-ae4b-4ee4-9106-c5426c160e10.jpg?v=1589398233,1.0,False,kg
"Infinix S4 PRO - 4G - 6 Go RAM - 64 Go DE ROM - 6,2 pousse HD+ - 4000MAH",Pluri Mobile,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,85000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Infinix_S4.jpg?v=1589398232,1.0,False,kg
"Infinix Hot 7 Pro - 6,2"" - 3/32Gb - 13Mp",Pluri Mobile,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,70000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/hot_7_Pro.jpg?v=1589398230,1.0,False,kg
Infinix Smart 3 Plus - 6.2 Pouces- 32GB ROM - 2 GB RAM - 8MP/13 MP+8MP+2MP- 3500mAh,Pluri Mobile,High tech,False,Couleurs,Bleu,0.0,shopify,deny,manual,65000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/smart_3.jpg?v=1589398235,1.0,False,kg
"Infinix Smart 2 HD - 6"" - 4G - 1Gb RAM/16Gb ROM- 13Mpx",Pluri Mobile,High tech,False,Couleurs,Or,0.0,shopify,deny,manual,50000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/smart_2.jpg?v=1589398234,1.0,False,kg
"Infinix Hot 7- 6.2 ""- 2Gb Ram-32 Gb Rom-13 MP",Pluri Mobile,High tech,False,Couleurs,Cosmic,0.0,shopify,deny,manual,60000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/INFINIX7.jpg?v=1589398230,1.0,False,kg
"Tecno Camon 11 Pro -6.2"" - 24Mpx - 64Gb/6Gb",le-grandmarche,High tech,True,Couleur,Bleu,0.0,shopify,deny,manual,120000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/camon_11_Pro.jpg?v=1589397498,1.0,False,kg
Tecno Camon 11- 6 Pouces - 3Gb RAM / 32 Gb ROM - 16 Mpx Avant – 13 +2 Mpx Arrière - Android 8.1,le-grandmarche,High tech,True,Couleurs,Bleu,0.0,shopify,deny,manual,75000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Canon_11.jpg?v=1589397498,1.0,False,kg
Tecno Pouvoir 3 - 6.2'' - 5000 MAh - 32 Gb Rom / 2 Gb Ram - 13 Mpx / 13 Mpx,le-grandmarche,High tech,True,Couleurs,Or,0.0,shopify,deny,manual,70000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pouvoir.jpg?v=1589397500,1.0,False,kg
"Tecno Spark 3 Pro - 6,2 Pouces - Rom 32 Gb - Ram 2 Gb - 13+2 / 8 Mp",le-grandmarche,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,65000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/1_8968386c-5edd-43d9-879d-2edf20c418d7.jpg?v=1589397500,1.0,False,kg
Tecno Spark 3-13Mpx-16Gb/2Gb-3500mAh,le-grandmarche,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,58000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/spark3_5333b23b-3424-4f5a-b04a-3d301ec49406.jpg?v=1589397501,1.0,False,kg
"Techno Spark 3 2XSim - 6.2"" - 1Gb / 16Gb - 13Mpx Bleu",le-grandmarche,High tech,True,Couleurs,Noir,0.0,shopify,deny,manual,55000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/spark3_e2302553-5f8c-4409-89e8-617fe379cc6f.jpg?v=1589397496,1.0,False,kg
"Techno Spark 3 2XSim - 6.2"" - 1Gb / 16Gb - 13Mpx Noir",le-grandmarche,High tech,True,Couleurs,Bleu,0.0,shopify,deny,manual,55000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/spark3.jpg?v=1589397497,1.0,False,kg
PRT20-0003 - Evoluderm Masque hydratant à huile d'argan 150ml,LA NOUVELLE PHARMACIE HOUEYIHO,Beauté et hygiène,True,Title,Default Title,0.0,shopify,deny,grandmarche,2380.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Masq.jpg?v=1589398159,1.0,False,kg
Gommage l'Oréal skin expert 150ml,le-grandmarche,Beauté et hygiène,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/GV2.jpg?v=1589398204,1.0,False,kg
Evoluderm Gommage hydratant au karité 150ml,le-grandmarche,Beauté et hygiène,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/GV1.jpg?v=1589398157,1.0,False,kg
"Gommage exfoliant pour le corps Dove,graine de kiwi et aloès 298g",le-grandmarche,Beauté et hygiène,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DOV1.png?v=1589398203,1.0,False,kg
Gommage exfoliant pour corps Dove 298g,le-grandmarche,Beauté et hygiène,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/dov.jpg?v=1589398203,1.0,False,kg
Evoluderm huile précieuse gommage corps hydratant 150ml,le-grandmarche,Beauté et hygiène,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/gom.jpg?v=1589398158,1.0,False,kg
Le Petit Marseillais Soins du Corps Soin Gommant Hydratant Peaux très Sèches Tube 150 ml,le-grandmarche,Beauté et hygiène,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/mars.jpg?v=1589399210,1.0,False,kg
Mixa Bébé Gel Bain et Douche Très Doux 200 ml,le-grandmarche,hygiène et beauté,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/gel_b.jpg?v=1589399235,1.0,False,kg
Monsavon Gel Douche 100% Essentiel Lait Perle/Patchouli 250ml,le-grandmarche,hygiène et beauté,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/gel1.jpg?v=1589399236,1.0,False,kg
Dove Gel Douche Huile-Crème 750 ml,le-grandmarche,hygiène et beauté,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/gel.jpg?v=1589398129,1.0,False,kg
Mixa Peau Sensible Lait Démaquillant Pro-Tolérance,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/peau.jpg?v=1589399235,1.0,False,kg
Nivea Eau Démaquillante Micellaire fraîcheur  Peau normale à Mixtes 200ml,le-grandmarche,hygiène et beauté,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/de.jpg?v=1589399244,1.0,False,kg
Pain ivoire pain de mie sachet de 30 tranches,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/mie.jpg?v=1589399257,1.0,False,kg
U Pain grillé au blé complet,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/u.jpg?v=1589397519,1.0,False,kg
Pelletier pain grillé à la farine de blé complet 500g,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/ble.jpg?v=1589399261,1.0,False,kg
Pain de Seigle 400g,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/sei.jpg?v=1589399257,1.0,False,kg
Pain batard- U - 400g,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/bar.jpg?v=1589399256,1.0,False,kg
Pains Burger aux sésame,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/bur.jpg?v=1589399258,1.0,False,kg
La boulangère 8 pains au chocolat 400g,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/PAIN1.jpg?v=1589399205,1.0,False,kg
Pain libanais sachet de 5,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/pain.jpg?v=1589399257,1.0,False,kg
Bière Blonde Walberg 24*25cl,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/walb.png?v=1589397271,1.0,False,kg
Bière Blonde Walberg 24 canettes,le-grandmarche,Alimentaire,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/walberg.jpg?v=1589397270,1.0,False,kg
"Kodak Pixpro FZ53 Appareil photo numérique 16.44 Mpix,zoom Optique 5x",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/KO1.jpg?v=1589399203,1.0,False,kg
Canon Ixus 185 appareil photo numérique compact,le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/CA2.jpg?v=1589397304,1.0,False,kg
"Sony DSC-W810B Appareil photo numérique compact,20,1 Mpix,zoom optique 6x",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/pho1.jpg?v=1589397485,1.0,False,kg
"Hp 22-c005 Ordinateur Tout en un 21,5"" (Intel Celeron,4Go de Ram,1terra de stockage)",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/PORT1.jpg?v=1589398218,1.0,False,kg
"Lenovo Ideapad 330-15IGM Ordinateur portable 15,6"" Full HD Noir (Intel Celeron, 4 Go de RAM, Disque dur 1 to, Windows 10)",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/len.jpg?v=1589399212,1.0,False,kg
"HP 15-da0106nf PC Portable 15"" FHD Noir (Intel Core i3, 4 Go de RAM, 1 To + Optane16 Go, Intel HD 620, Windows 10)",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/PC.jpg?v=1589398217,1.0,False,kg
Philips 43PFS5803/12,le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/HD1.jpg?v=1589399264,1.0,False,kg
"LG 19M38A-B Écran PC LED - 19"" - 16:9 - 1366 x 768 - 200 cd/m2 - 600:1 - 5 ms",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/LED1.jpg?v=1589399213,1.0,False,kg
"Samsung - C24F396 - Ecran PC Incurvé - Dalle VA - 24 Pouces - (1920 x 1080 , 4(GTG), 16:9, 1 port HDMI)",le-grandmarche,High tech,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Tele1.jpg?v=1589399311,1.0,False,kg
Binatone fer à repasser DI 1265,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,,,False,kg
Binatone Fer à repasser DI-108,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/F_bi.jpg?v=1589397272,1.0,False,kg
Aspirateur balai Philips speedPro Max FC 6822/01,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/asp_ph.png?v=1589397246,1.0,False,kg
Fer à repasser tefal 2400W,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/FER_A.jpg?v=1589398166,1.0,False,kg
Philips GC4541/20 Fer Vapeur Azur effet pressing jusqu'à 200g,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/FER.png?v=1589399267,1.0,False,kg
Aspirateur Geepas GVC 2563GZ BGF,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/BGF.jpg?v=1589397247,1.0,False,kg
"Philips FC9332/09 Aspirateur sans Sac PowerPro Compact, 650W, Capacité de Poussière 1,5L, Suceur Plat Intégré",le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/ASPIRATEUR.jpg?v=1589399266,1.0,False,kg
Aspirateur Lg 360W,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,,,False,kg
Climatiseur Split Armoire Nasco 48000BTU 6CV R22,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/NASCO1.jpg?v=1589397318,1.0,False,kg
"Climatiseur Split Midea 9000 BTU/1,25 CV",le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/MIDEA.jpg?v=1589397319,1.0,False,kg
Climatiseur Solstar 9000 BTU,le-grandmarche,Petits électroménagers,False,Title,Default Title,0.0,shopify,deny,manual,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/SOL.jpg?v=1589397317,1.0,False,kg
